Categoria;Fundo;Data Inicio;Cota (R$);Variacao Dia (%);Acum. Mes (%);Acum. Ano (%);Acum. 12M (%);PL (mi R$);PL Medio 30d (mi R$);Taxa Adm %;Aberto;Aplic. Min (R$);Benchmark;Resgate Conv.;Resgate Pgto;% CDI Ano;% CDI 12m
ACOES;CAIXA ATENA BRASIL ACOES LIVRE QUANT FIC FIF ACOES - RESP LTDA;2019-07-31T00:00:00Z;1,91895600;0,302;-3,26;-7,44;5,36;723,946;749,465;2,00;Nao;0,01;NÃO SE APLICA;D+13 (du);D+15 (du);3,44;147,92
ACOES;CAIXA ATENA FIC FIF ACOES FUNCIONARIOS ACOES LIVRE QUANT RESP LTDA;2020-07-06T00:00:00Z;1.846,33438700;0,306;-3,19;-6,99;6,52;9,382;9,993;0,80;Sim;0,01;IBOV;D+13 (du);D+15 (du);28,01;166,70
ACOES;CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA;2019-07-31T00:00:00Z;1,79324600;0,301;-3,25;-7,45;5,32;47,220;47,937;2,00;Sim;0,01;IBOV;D+13 (du);D+15 (du);3,09;141,69
ACOES;CAIXA BRASIL ETF IBOVESPA FIF ACOES - RESP LTDA;2012-11-27T00:00:00Z;3,53236800;0,476;-0,50;5,95;22,47;8,939;9,039;0,50;Nao;0,01;IBOV;D+1 (du);D+03 (du);290,89;194,64
ACOES;CAIXA BRASIL IBX-50 FIF ACOES - RESP LTDA;2008-02-18T00:00:00Z;1,98279800;0,533;-0,08;4,61;19,96;195,729;197,431;0,70;Sim;0,01;IBX50;D+1 (du);D+03 (du);251,29;177,37
ACOES;CAIXA BRASIL INDEXA IBOVESPA FIF ACOES - RESP LTDA;2011-07-29T00:00:00Z;3,84250300;0,516;-0,51;6,13;22,90;282,579;290,922;0,50;Sim;0,01;IBOV;D+1 (du);D+03 (du);295,87;197,69
ACOES;CAIXA EXPERT CLARITAS VALOR FIC FIF AÇÕES - RESP LTDA;2020-10-20T00:00:00Z;1.479,01896100;0,565;-0,35;-1,12;8,20;21,317;21,644;0,60;Sim;10.000,00;IBOV;D+23 (du);D+25 (du);124,77;125,43
ACOES;CAIXA EXPERT VERDE AM LONG BIAS FIC FIF ACOES - RESP LTDA;2020-10-05T00:00:00Z;990,06415100;0,652;-0,04;0,99;14,81;8,030;7,995;0,70;Sim;10.000,00;IBOV;D+22 (du);D+24 (du);162,11;166,85
ACOES;CAIXA EXPERT VINCI VALOR DIVIDENDOS RPPS FIC FIF ACOES - RESP LTDA;2012-08-23T00:00:00Z;3,43036202;0,628;1,37;5,44;18,65;1.315,466;1.310,094;;Sim;10.000,00;IBOV;D+30 (du);D+32 (du);219,56;164,40
ACOES;CAIXA EXPERT VINCI VALOR RPPS FIC FIF ACOES - RESP LTDA;2011-12-12T00:00:00Z;2,47171811;0,692;0,34;4,58;19,22;756,590;764,816;;Sim;10.000,00;IBOV;D+21 (du);D+23 (du);250,95;178,02
ACOES;CAIXA FIC FIF ACOES ACOES MULTIGESTOR RESP LTDA;2019-06-25T00:00:00Z;1,23931200;0,547;-1,60;-3,71;4,13;280,074;285,727;1,50;Sim;0,01;IBOV;D+23 (du);D+25 (du);89,50;95,49
ACOES;CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA;2021-11-05T00:00:00Z;1,19347800;0,395;1,02;-1,38;14,49;3,661;3,802;1,00;Sim;0,01;BDRX;D+1 (du);D+03 (du);-49,32;94,36
ACOES;CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA;2021-09-02T00:00:00Z;1,88878900;0,372;-1,54;-7,16;5,36;1,703;1,750;2,00;Sim;0,01;IDIV;D+13 (du);D+15 (du);-40,48;106,39
ACOES;CAIXA FIC FIF ACOES E FUNDO IBOVESPA RESP LTDA;2012-10-05T00:00:00Z;2,54802300;0,513;-0,53;5,90;22,33;13,149;13,331;0,80;Sim;0,01;IBOV;D+1 (du);D+03 (du);290,28;193,37
ACOES;CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA;2019-10-23T00:00:00Z;1.253,52772900;1,418;-0,45;-8,30;-9,20;41,220;40,728;1,50;Sim;0,01;IBOV;D+1 (du);D+03 (du);-54,67;-179,46
ACOES;CAIXA FIF ACOES BDR NIVEL I - RESP LTDA;2013-06-24T00:00:00Z;10,05234900;-1,129;-2,01;1,52;17,86;275,613;277,675;1,50;Sim;0,01;BDRX11;D+1 (du);D+03 (du);-67,01;116,71
ACOES;CAIXA FIF ACOES CAIXA SEGURIDADE RESP LTDA;2021-04-30T00:00:00Z;2,94368800;-0,052;11,30;21,52;43,30;480,050;453,829;0,20;Sim;0,01;IBOV;D+1 (du);D+03 (du);207,63;168,52
ACOES;CAIXA FIF ACOES CONSTRUCAO CIVIL RESP LTDA;2009-06-22T00:00:00Z;1,85114700;0,223;-0,13;-2,64;13,49;112,493;112,725;2,00;Sim;0,01;IMOB-IMOBILIÁRIO;D+1 (du);D+03 (du);-31,28;152,26
ACOES;CAIXA FIF ACOES CONSUMO RESP LTDA;2012-04-26T00:00:00Z;1,07794100;1,506;-1,80;-7,39;-3,84;55,276;56,679;1,60;Sim;0,01;ICON11;D+1 (du);D+03 (du);-34,64;25,61
ACOES;CAIXA FIF ACOES ELETROBRAS RESP LTDA;2022-05-30T00:00:00Z;1,83673100;2,582;5,98;6,85;80,23;279,788;270,335;0,45;Sim;0,01;OUTROS;D+1 (du);D+03 (du);329,26;519,89
ACOES;CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA;2007-02-01T00:00:00Z;2,17469700;0,869;-0,52;3,65;20,56;34,908;35,378;2,00;Sim;0,01;IBOV;D+1 (du);D+03 (du);245,64;187,71
ACOES;CAIXA FIF ACOES IBrX ATIVO -RESP LTDA;2005-09-12T00:00:00Z;4,74046600;0,289;-0,24;5,63;22,69;23,102;23,091;1,50;Sim;0,01;IBX;D+1 (du);D+03 (du);271,07;196,06
ACOES;CAIXA FIF ACOES INDEXA IAGRO RESP LTDA;2022-06-14T00:00:00Z;0,82950600;1,708;-2,65;-13,83;-18,61;2,871;2,911;0,80;Sim;0,01;OUTROS;D+1 (du);D+03 (du);-125,86;-82,72
ACOES;CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA;2005-09-12T00:00:00Z;5,75577500;0,492;-0,81;7,00;23,95;42,586;43,121;0,80;Sim;0,01;PIBB11;D+1 (du);D+03 (du);327,51;204,94
ACOES;CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA;2021-01-27T00:00:00Z;1.491,84351400;0,505;0,54;2,51;13,44;29,685;29,711;0,80;Sim;0,01;IFNC;D+1 (du);D+03 (du);151,56;101,32
ACOES;CAIXA FIF ACOES INFRAESTRUTURA RESP LTDA;2010-04-19T00:00:00Z;2,82682500;1,470;-1,98;3,72;13,19;122,825;127,587;2,00;Sim;0,01;IBOV;D+1 (du);D+03 (du);329,00;179,66
ACOES;CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA;2019-06-28T00:00:00Z;4,31258900;0,759;-5,63;36,95;36,30;71,957;77,582;1,50;Nao;0,01;PETR3;D+1 (du);D+03 (du);1.374,44;379,46
ACOES;CAIXA FIF ACOES PETROBRAS PRE-SAL RESP LTDA;2010-09-28T00:00:00Z;6,12129300;0,398;-5,46;30,51;34,57;109,514;120,017;0,50;Sim;0,01;PETR4;D+1 (du);D+03 (du);1.240,37;365,83
ACOES;CAIXA FIF ACOES SMALL CAPS ATIVO RESP LTDA;2012-11-01T00:00:00Z;1,41830800;0,520;-2,86;-6,96;-3,19;429,840;439,949;1,50;Sim;0,01;SMLL;D+1 (du);D+03 (du);-20,21;52,67
ACOES;CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE-IS RESP LTDA;2007-11-05T00:00:00Z;1,68130300;1,034;-0,54;-1,36;5,83;2,074;2,135;0,80;Sim;0,01;ISE;D+1 (du);D+03 (du);124,46;115,19
ACOES;CAIXA INSTITUCIONAL BDR NIVEL I FIF ACOES - RESP LTDA;2013-06-24T00:00:00Z;11,27256818;-1,131;-1,98;1,86;18,79;2.307,418;2.328,040;0,70;Sim;0,01;BDRX11;D+1 (du);D+03 (du);-60,80;123,24
ACOES;CAIXA SEGURIDADE II FIF AÇÕES - RESP LTDA;2025-03-24T00:00:00Z;1,45407200;-0,053;11,28;21,43;43,10;21,449;20,094;0,20;Nao;0,01;NÃO SE APLICA;D+1 (du);D+03 (du);229,70;166,72
CAMBIAL;CAIXA FIC FIF INDEXA DOLAR CAMBIAL - RESP LTDA;2005-06-27T00:00:00Z;3,87629200;0,958;3,66;-3,57;-0,14;97,920;96,686;0,80;Sim;0,01;PTAX;D+1 (du);D+01 (du);-239,61;-57,16
FII;CAIXA RIO BRAVO FUNDO DE FII;2013-11-22T00:00:00Z;;;;;;;;1,20;Nao;0,00;IBOV;D+0 (du);D+00 (du);;
FII;CAIXA RIO BRAVO FUNDO DE FII II;2019-04-18T00:00:00Z;;;;;;;;1,15;Nao;0,00;CDI;D+0 (du);D+00 (du);;
FII;FII CAIXA CARTEIRA IMOBILIÁRIA;2022-03-16T00:00:00Z;;;;;;;;0,70;Nao;;IFIX; (du); (du);;
MULTIMERCADO;CAIXA BRASIL ESTRATEGIA LIVRE FIC FIF MM LONGO PRAZO - RESP LTDA;2019-10-23T00:00:00Z;1.540,78406500;0,065;-0,45;3,80;11,05;129,270;130,151;1,50;Sim;0,01;CDI;D+13 (du);D+15 (du);111,58;93,02
MULTIMERCADO;CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM - RESP LTDA;2022-01-10T00:00:00Z;1,53401000;0,359;-0,73;2,74;18,43;14,452;14,500;0,90;Nao;5.000,00;NÃO SE APLICA;D+0 (du);D+02 (du);75,95;132,12
MULTIMERCADO;CAIXA CAPITAL PROTEGIDO IBOV CICLICO I FIC FIF MM - RESP LTDA;2011-11-08T00:00:00Z;3,30030800;0,547;0,66;3,58;9,29;157,189;155,526;1,60;Nao;5.000,00;CDI;D+1 (du);D+03 (du);39,66;45,06
MULTIMERCADO;CAIXA CARTEIRA QUANTITATIVA DUO FIC FIF MM LP - RESP LTDA;2026-04-07T00:00:00Z;1,00960600;0,067;0,42;;;2,526;2,191;0,80;Sim;0,01;NÃO SE APLICA;D+8 (du);D+10 (du);;
MULTIMERCADO;CAIXA CARTEIRA QUANTITATIVA QUALI FIC FIF MM LP - RESP LTDA;2026-04-07T00:00:00Z;0,96823300;0,095;0,28;;;1,282;0,757;0,80;Sim;0,01;NÃO SE APLICA;D+14 (du);D+16 (du);;
MULTIMERCADO;CAIXA CARTEIRA QUANTITATIVA UNO FIC FIF MM LP - RESP LTDA;2026-04-07T00:00:00Z;1,02271100;0,098;0,68;;;12,202;10,362;0,80;Sim;0,01;NÃO SE APLICA;D+1 (du);D+03 (du);;
MULTIMERCADO;CAIXA EXPERT BTG PACTUAL X 10 FIC FF MM LP - RESP LTDA;2013-03-21T00:00:00Z;6,83621200;0,216;0,03;6,30;15,68;128,687;128,968;1,00;Sim;10.000,00;CDI;D+8 (du);D+10 (du);145,98;119,31
MULTIMERCADO;CAIXA EXPERT GIANT ZARATHUSTRA FIC FIF MM - RESP LTDA;2021-02-12T00:00:00Z;1,34703900;0,224;1,35;4,95;4,16;12,702;13,266;0,40;Sim;10.000,00;NÃO SE APLICA;D+22 (du);D+25 (du);55,70;15,26
MULTIMERCADO;CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM - RESP LTDA;2025-10-07T00:00:00Z;0,45730593;-2,450;-10,31;-36,67;;3,621;3,855;0,70;Sim;100,00;OUTROS;D+3 (du);D+08 (du);-538,29;
MULTIMERCADO;CAIXA EXPERT PIMCO INCOME IE FIC FIF MM LP - RESP LTDA;2023-08-21T00:00:00Z;1,43647600;0,126;0,77;4,27;13,98;283,648;281,268;0,93;Sim;10.000,00;NÃO SE APLICA;D+3 (du);D+08 (du);73,23;113,18
