Categoria;Fundo;Data Inicio;Cota (R$);Variacao Dia (%);Acum. Mes (%);Acum. Ano (%);Acum. 12M (%);PL (mi R$);PL Medio 30d (mi R$);Taxa Adm %;Aberto;Aplic. Min (R$);Benchmark;Resgate Conv.;Resgate Pgto;% CDI Ano;% CDI 12m
ACOES;CAIXA ATENA BRASIL ACOES LIVRE QUANT FIC FIF ACOES - RESP LTDA;2019-07-31T00:00:00Z;2,00767000;-1,249;-6,21;-3,16;12,69;766,821;850,776;2,00;Nao;0,01;NÃO SE APLICA;D+13 (du);D+15 (du);3,44;147,92
ACOES;CAIXA ATENA FIC FIF ACOES FUNCIONARIOS ACOES LIVRE QUANT RESP LTDA;2020-07-06T00:00:00Z;1.929,56907900;-1,246;-6,18;-2,80;13,67;10,316;11,217;0,80;Sim;0,01;IBOV;D+13 (du);D+15 (du);28,01;166,70
ACOES;CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA;2019-07-31T00:00:00Z;1,87609000;-1,248;-6,21;-3,17;12,46;47,640;53,940;2,00;Sim;0,01;IBOV;D+13 (du);D+15 (du);3,09;141,69
ACOES;CAIXA BRASIL ETF IBOVESPA FIF ACOES - RESP LTDA;2012-11-27T00:00:00Z;3,65194500;-0,650;-4,37;9,53;28,20;9,241;11,610;0,50;Nao;0,01;IBOV;D+1 (du);D+03 (du);290,89;194,64
ACOES;CAIXA BRASIL IBX-50 FIF ACOES - RESP LTDA;2008-02-18T00:00:00Z;2,04676300;-0,539;-4,14;7,99;25,76;202,043;214,829;0,70;Sim;0,01;IBX50;D+1 (du);D+03 (du);251,29;177,37
ACOES;CAIXA BRASIL INDEXA IBOVESPA FIF ACOES - RESP LTDA;2011-07-29T00:00:00Z;3,97375600;-0,605;-4,39;9,75;28,82;301,175;321,073;0,50;Sim;0,01;IBOV;D+1 (du);D+03 (du);295,87;197,69
ACOES;CAIXA EXPERT CLARITAS VALOR FIC FIF AÇÕES - RESP LTDA;2020-10-20T00:00:00Z;1.528,30147000;-0,682;-3,95;2,17;13,58;22,257;23,900;0,60;Sim;10.000,00;IBOV;D+23 (du);D+25 (du);124,77;125,43
ACOES;CAIXA EXPERT VERDE AM LONG BIAS FIC FIF ACOES - RESP LTDA;2020-10-05T00:00:00Z;1.011,74473600;-0,549;-4,53;3,20;18,31;8,126;8,735;0,70;Sim;10.000,00;IBOV;D+22 (du);D+24 (du);162,11;166,85
ACOES;CAIXA EXPERT VINCI VALOR DIVIDENDOS RPPS FIC FIF ACOES - RESP LTDA;2012-08-23T00:00:00Z;3,47467001;-0,624;-4,76;6,80;21,97;1.332,457;1.420,449;;Sim;10.000,00;IBOV;D+30 (du);D+32 (du);219,56;164,40
ACOES;CAIXA EXPERT VINCI VALOR RPPS FIC FIF ACOES - RESP LTDA;2011-12-12T00:00:00Z;2,54576924;-0,630;-5,24;7,71;24,45;787,969;845,248;;Sim;10.000,00;IBOV;D+21 (du);D+23 (du);250,95;178,02
ACOES;CAIXA FIC FIF ACOES ACOES MULTIGESTOR RESP LTDA;2019-06-25T00:00:00Z;1,28764700;-1,126;-4,88;0,04;9,28;292,408;319,000;1,50;Sim;0,01;IBOV;D+23 (du);D+25 (du);89,50;95,49
ACOES;CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA;2021-11-05T00:00:00Z;1,19706500;-0,429;0,85;-1,08;13,35;3,931;3,929;1,00;Sim;0,01;BDRX;D+1 (du);D+03 (du);-49,32;94,36
ACOES;CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA;2021-09-02T00:00:00Z;1,95386200;-1,269;-4,07;-3,96;9,58;1,793;1,964;2,00;Sim;0,01;IDIV;D+13 (du);D+15 (du);-40,48;106,39
ACOES;CAIXA FIC FIF ACOES E FUNDO IBOVESPA RESP LTDA;2012-10-05T00:00:00Z;2,63558500;-0,604;-4,38;9,54;28,20;13,669;14,435;0,80;Sim;0,01;IBOV;D+1 (du);D+03 (du);290,28;193,37
ACOES;CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA;2019-10-23T00:00:00Z;1.298,71691900;-0,294;-5,54;-5,00;-9,62;41,414;44,180;1,50;Sim;0,01;IBOV;D+1 (du);D+03 (du);-54,67;-179,46
ACOES;CAIXA FIF ACOES BDR NIVEL I - RESP LTDA;2013-06-24T00:00:00Z;10,04826100;0,013;6,07;1,48;19,47;277,544;259,000;1,50;Sim;0,01;BDRX11;D+1 (du);D+03 (du);-67,01;116,71
ACOES;CAIXA FIF ACOES CAIXA SEGURIDADE RESP LTDA;2021-04-30T00:00:00Z;2,63611400;-0,848;-0,74;8,82;25,09;440,272;460,176;0,20;Sim;0,01;IBOV;D+1 (du);D+03 (du);207,63;168,52
ACOES;CAIXA FIF ACOES CONSTRUCAO CIVIL RESP LTDA;2009-06-22T00:00:00Z;1,83270400;-1,918;-2,81;-3,61;15,19;114,110;130,185;2,00;Sim;0,01;IMOB-IMOBILIÁRIO;D+1 (du);D+03 (du);-31,28;152,26
ACOES;CAIXA FIF ACOES CONSUMO RESP LTDA;2012-04-26T00:00:00Z;1,11113000;-0,930;-2,42;-4,54;-2,69;58,191;62,943;1,60;Sim;0,01;ICON11;D+1 (du);D+03 (du);-34,64;25,61
ACOES;CAIXA FIF ACOES ELETROBRAS RESP LTDA;2022-05-30T00:00:00Z;1,85121700;-1,214;-11,55;7,69;74,08;269,514;301,116;0,45;Sim;0,01;OUTROS;D+1 (du);D+03 (du);329,26;519,89
ACOES;CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA;2007-02-01T00:00:00Z;2,26444400;-0,160;-3,11;7,92;27,07;36,462;38,631;2,00;Sim;0,01;IBOV;D+1 (du);D+03 (du);245,64;187,71
ACOES;CAIXA FIF ACOES IBrX ATIVO -RESP LTDA;2005-09-12T00:00:00Z;4,86624800;-0,802;-4,31;8,43;28,00;23,607;24,854;1,50;Sim;0,01;IBX;D+1 (du);D+03 (du);271,07;196,06
ACOES;CAIXA FIF ACOES INDEXA IAGRO RESP LTDA;2022-06-14T00:00:00Z;0,88859400;-1,406;-3,88;-7,69;-15,82;2,994;3,291;0,80;Sim;0,01;OUTROS;D+1 (du);D+03 (du);-125,86;-82,72
ACOES;CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA;2005-09-12T00:00:00Z;5,97809700;-0,468;-4,50;11,13;30,56;44,405;47,310;0,80;Sim;0,01;PIBB11;D+1 (du);D+03 (du);327,51;204,94
ACOES;CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA;2021-01-27T00:00:00Z;1.507,93814200;-1,152;-5,53;3,62;16,41;30,189;32,883;0,80;Sim;0,01;IFNC;D+1 (du);D+03 (du);151,56;101,32
